Apotheke Am Steintor ;Hussitenstraße;4;16321;Bernau bei Berlin;;
Friedrichstadt - Apotheke Mitte;Glinkastraße;4;10117;Berlin;;
Eulen-Apotheke ;Florastraße;4;13187;Berlin;;
Hirsch-Apotheke ;Am Treidelsteg;4;16244;Schorfheide;;
Apotheke Schönow ;Dorfstraße;4;16321;Bernau bei Berlin;;
Auxilia-Apotheke ;Prerower Platz;4;13051;Berlin;;
City - Apotheke Berlin Mitte ;Mollstraße;4;10178;Berlin;;
Neue-Apotheke ;Ludwig-Sandberg-Straße;4;16225;Eberswalde;;
Barnim Apotheke ;Ruhlsdorfer Straße;4;16359;Biesenthal;;
Phönix-Apotheke ;Sonnenallee;4;16321;Bernau bei Berlin;;
Sabelus XXL Apotheke Königs Wusterhausen ;Eichenallee;4;15711;Königs Wusterhausen;;
Hedwigs Apotheke ;Am Hedwigsberg;4;15232;Frankfurt (Oder);;
Pharmland Apotheke Lichtenberg;Sewanstraße;4;10319;Berlin;;
Eichen-Apotheke ;Bahnhofstraße;4;15732;Eichwalde;;
Apotheke zum Zirkel ;Beckerstraße;4;12157;Berlin;;
Margareten-Apotheke ;Berliner Straße;4;15754;Heidesee OT Friedersdorf;;
Apotheke Im Lausitz-Park ;Madlower Chaussee;4;3051;Cottbus;;
Curtius - Apotheke ;Curtiusstraße;4;12205;Berlin;;
Pluspunkt Apotheke Potsdamer Platz  ;Linkstraße;4;10785;Berlin;;
August-Bebel-Apotheke ;August-Bebel-Platz;4;14532;Kleinmachnow;;
Apotheke im Schlossparkcenter Stoyan & Wolbring Apotheken OHG;Am Neumarkt;4;1968;Senftenberg;;
Mohren-Apotheke ;Markt;4;4860;Torgau;;
Cornelia - Apotheke ;Konstanzer Straße;4;10707;Berlin;;
Aramis Apotheke im Kaufland ;Briesker Straße;4;1968;Senftenberg;;
Linden Apotheke ;Berliner Straße;4;15926;Luckau;;
Apotheke im Junkerspark ;Ernst-Zindel-Straße;4;6847;Dessau-Roßlau;;
Elster-Apotheke ;Karl.Marx-Straße;4;4895;Falkenberg;;
Pelikan-Apotheke ;Markt;4;14943;Luckenwalde;;
Bären Apotheke ;Flecken;4;39264;Lindau;;
Paracelsus-Apotheke ;Friedrich-Engels-Straße;4;6895;Zahna-Elster ;;
Adler-Apotheke ;Markt;4;4916;Schönewalde;;
Quartier Apotheke Nolleturm ;Nollendorfplatz 3 -;4;10777;Berlin;;
Hubertus-Apotheke ;Ringehansstraße;4;2785;Olbersdorf;;
Bahnhof Apotheke  ;Wiener Platz;4;1069;Dresden;;
Apotheke im Sachsenforum ;Merianplatz;4;1169;Dresden;;
Apotheke Bernstadt ;Görlitzerstraße;4;2748;Bernstadt a. d. Eigen;;
Lilienstein Apotheke ;Straße der Jugend;4;1796;Pirna;;
Apotheke am Sachsenbad ;Wurzener Straße;4;1127;Dresden;;
Liebig-Apotheke ;Anne-Frank-Straße;4;1987;Schwarzheide;;
Sonnen-Apotheke ;Alexander-Puschkin-Platz;4;1587;Riesa;;
Mohren-Apotheke ;Hauptstraße;4;1454;Radeberg;;
Markt-Apotheke ;Markt;4;1662;Meißen;;
Linden-Apotheke ;Bahnhofstraße;4;9623;Rechenberg-Bienenmühle;;
Flora-Apotheke ;Kamelienweg;4;1279;Dresden;;
Güntz Apotheke ;Elsasser Straße;4;1307;Dresden;;
Sidonien-Apotheke ;Sidonienstraße;4;1445;Radebeul;;
Auersberg Apotheke ;Platanenstraße;4;9356;St. Egidien;;
Mohren-Apotheke ;Marktplatz;4;8294;Lößnitz;;
Faust-Apotheke ;Landsberger Straße;4;4157;Leipzig;;
Rats Apotheke ;Rochlitzer Straße;4;9648;Mittweida;;
Apotheke am Krankenhaus ;Rudolf-Virchow-Straße;4;4552;Borna;;
Stadt-Apotheke OHG ;Mittelstraße;4;4639;Gößnitz;;
Apotheke am Bahnhof ;Bahnhofsplatz;4;9661;Hainichen;;
Stadt-Apotheke ;Kirchgasse;4;9514;Lengefeld;;
Markt-Apotheke ;Weinholdarkade;4;4442;Zwenkau;;
Berg - Apotheke ;Ferdinandstraße;4;4838;Eilenburg;;
Agricola-Apotheke ;Chemnitzer Straße;4;8371;Glauchau;;
Luther Apotheke ;Lutherplatz;4;9661;Hainichen;;
Löwen Apotheke ;Kurzestraße;4;4683;Naunhof;;
Stadt-Apotheke ;Querstraße;4;99867;Gotha;;
Adler-Apotheke ;Marktplatz;4;98527;Suhl;;
Aktiv Apotheke Neuplanitz ;Marchlewskistraße;4;8062;Zwickau;;
Delphin-Apotheke ;Hermsdorfer Straße;4;99099;Erfurt;;
Schlosspark-Apotheke ;Schloßparkpassage;4;98646;Hildburghausen;;
Spangenberg Apotheke im A71-Center;Industriestraße;4;98544;Zella-Mehlis;;
Berg-Apotheke ;Am Hölzlein;4;98617;Meiningen;;
Stadt Apotheke Herr Dr. Michael Patenge;Turnvater-Jahn-Straße;4;99310;Arnstadt;;
AVIE Apotheke im Herkules E-Center ;Harjesstraße;4;99867;Gotha;;
easy Apotheke Saalfeld Hr. Dr. Benjamin Seitz;Mittlerer Watzenbach;4;7318;Saalfeld/Jena;;
Stadt-Apotheke ;Sonneberger Straße;4;96528;Schalkau;;
Linden-Apotheke ;Markt;4;7639;Bad Klosterlausnitz;;
Schwarzatal-Apotheke Inh. Marcus Born;Neuhäuser Straße;4;98746;Katzhütte;;
Hof-Apotheke ;Markt;4;99423;Weimar;;
Schloß-Apotheke ;Marktstraße;4;99885;Ohrdruf;;
Neue Schloß Apotheke ;Klosterstraße;4;8523;Plauen;;
Apotheke Kieferle ;Limbacher Straße;4;98749;Steinheid;;
Johannis-Apotheke ;Zwickauerstraße;4;8451;Crimmitschau;;
Aesculap - Apotheke ;Goldbacher Straße;4;99867;Gotha;;
Ahorn Apotheke Löffler & Sulkowski OHG;Ernst-Pörner-Straße;4;38855;Wernigerode;;
Roland-Apotheke Alfred Schmidt e.K. ;Gerike Straße;4;39340;Haldensleben;;
Adler-Apotheke ;Kramerplatz;4;6618;Naumburg (Saale);;
Schwanen-Apotheke Inh. Alexander Dathe;Brüderstraße;4;6712;Zeitz;;
Apotheke Am Tulpenbrunnen ;Am Tulpenbrunnen;4;6122;Halle (Saale);;
Hufeisen Apotheke ;Freiimfelder Straße;4;6112;Halle (Saale);;
Aurora Apotheke ;Leipziger Straße;4;6188;Landsberg;;
Neue-Apotheke ;Friedrichstraße;4;39387;Oschersleben (Bode);;
Apotheke zur Goldenen Aue ;R.-Hüttig-Platz;4;6571;Roßleben;;
Burg-Apotheke ;Lindenstraße;4;6628;Bad Kösen;;
Friedrich-Apotheke ;Am Markt;4;29413;Diesdorf;;
Drei-Linden-Apotheke ;Markt;4;39279;Loburg;;
Phönix-Apotheke ;Ludwig-Jahn-Straße;4;4509;Delitzsch;;
Adler-Apotheke ;Straße der Einheit;4;39393;Am Großen Bruch  OT Hamersleben;;
Westernplan-Apotheke ;Motzstraße;4;39108;Magdeburg;;
Wegel-Apotheke Wettin ;Marktplatz;4;6193;Wettin-Löbejün;;
Allertal-Apotheke ;Wilhelmstraße;4;39365;Eilsleben;;
Domstadt Apotheke  ;Querfurter Straße;4;6217;Merseburg;;
Aida Apotheke ;Osnabrücker Straße;4;10589;Berlin;;
Apotheke am Bahnhof Grunewald ;Fontanestraße;4;14193;Berlin;;
Apotheke Heerstraße-Nord Spandau;Loschwitzer Weg;4;13593;Berlin;;
Apotheke am Markt ;Am Markt;4;14656;Brieselang;;
Apotheke-Am-Südtor ;Am Südtor;4;14774;Brandenburg an der Havel;;
Apotheke zum Schwarzen Bär  ;Dortustraße;4;14467;Potsdam ;;
Klee Apotheke ;Luckenwalder Straße;4;14552;Michendorf ;;
Borussia Apotheke Charlottenburg;Knobelsdorffstraße;4;14059;Berlin;;
Bergfelder Apotheke ;Birkenwerder Straße;4;16562;Bergfelde;;
Rheinstein Apotheke ;Rheinsteinstraße;4-10;10318;Berlin;;
Schopp´s Apotheke am Recker Park ;Krefelder Straße;4-16;52146;Würselen;;
Apotheke im Gesundbrunnen-Center ;Badstraße;4-4a;13357;Berlin;;
Ostertor Apotheke ;Ostertorsteinweg;4-5;28203;Bremen;;
Apotheke am Bankplatz ;Südstraße;4-5;38100;Braunschweig;;
Apotheke Am Hackelberg ;Hackelbergstraße;4-5;39387;Oschersleben (Bode);;
Stern Apotheke ;Poststraße;4-6;27711;Osterholz-Scharmbeck;;
Galerie Apotheke ;Poststraße;4-6;48431;Rheine;;
Adler Apotheke ;Kirchstraße;4-6;47441;Moers;;
Schloss Apotheke ;Schloßstraße;4-6;45468;Mülheim an der Ruhr;;
HAD Apotheke Deutschland  Uhlerfeldhaus;Niermannsweg;4-6;40699;Erkrath;;
Linden Apotheke ;Neuenhofer Straße;4-6;42657;Solingen;;
Rhein Apotheke ;Gerhard-von-Are-Straße;4-6;53111;Bonn;;
Münster Apotheke ;Kleinmarschierstraße;4-6;52062;Aachen;;
Sievers'sche Apotheke ;Bohlweg;4-6;38259;Salzgitter;;
Gertruden Apotheke ;Am Stadtgarten;4-6;58809;Neuenrade;;
Apotheke Am Stadttor ;Werdohler Straße;4-6;58809;Neuenrade;;
Bären Apotheke ;Frankenforster Straße;4-6;51427;Bergisch Gladbach;;
Center Apotheke im Hit Shopping Center;Erfurter Straße;4-6;56626;Andernach;;
Elisabeth-Apotheke ;Josef-Dinges-Straße;4-6;63743;Aschaffenburg;;
Niederfeld Apotheke ;Niederfeldstraße;4-6;67065;Ludwigshafen am Rhein;;
Apotheke am Wehrahof ;Hauptstraße;4-6;79664;Wehr;;
Sonnen Apotheke ;Am Lindscharren;4-6;76275;Ettlingen;;
St.Georg Apotheke ;Schlesierstraße;4-6;85386;Eching;;
Mariannen Apotheke ;Pastor-Niemöller-Pl;4-6;13156;Berlin;;
Waldbaur-Apotheke ;Waldbaurstraße;4-6;4347;Leipzig;;
Leopold Apotheke ;Schoetmarsche Straße;4-8;33818;Leopoldshöhe;;
Hirsch Apotheke ;Fischtorstraße;4-8;55116;Mainz;;
da Vinci Apotheke ;Leonardo-da-Vinci-Allee;4-8;60486;Frankfurt am Main;;
Antonius Apotheke ;Marktstraße;4-8;88410;Bad Wurzach;;
Apotheke am Schloss ;Bondorferstraße;4/1;71159;Mötzingen;;
Alte Stadt-Apotheke OHG T. Schröder & C. Albrecht OHG ;Marktstraße;4/5;8468;Reichenbach;;
Apotheke in der Helenenstraße ;Helenenstraße;4+6;19053;Schwerin;;
Antonius-Apotheke ;Bahnhofstraße;40;48477;Hörstel;;
Fortuna-Apotheke Sandkrug;Bahnhofstraße;40;26209;Hatten;;
Hummel Apotheke ;Prinzessinweg;40;26122;Oldenburg;;
Aesculap Apotheke ;Xantener Straße;40;47441;Moers;;
St.Paulus Apotheke ;Hohenzollernstraße;40;45659;Recklinghausen;;
Montanus Apotheke ;Telegrafenstraße;40;42929;Wermelskirchen;;
Ahorn Apotheke Sülz;Hardtstraße;40;50939;Köln;;
Humboldt Apotheke Porz;Konrad-Adenauer-Straße;40;51149;Köln;;
Lintel'S Stifts Apotheke ;Adelheidisstraße;40;53225;Bonn;;
Barbarossa Apotheke ;Hauptstraße;40;52146;Würselen;;
Fortuna Apotheke Fr. Anne Efimova e.K. ;Tangstedter Landstraße;40;22415;Hamburg;;
Linden Apotheke ;Holstenstraße;40;24582;Bordesholm;;
Uhlenhorster Apotheke ;Papenhuder Straße;40;22087;Hamburg;;
Apotheke Lloydpassage  ;Lloyd-Passage;40;28195;Bremen;;
Bären - Apotheke ;Veerßer Straße;40;29525;Uelzen;;
Lietz-Apotheke ;Hauptstraße;40;38536;Meinersen;;
Apotheke am Rathaus ;Lange Straße;40;31675;Bückeburg;;
Lister Apotheke am Moltkeplatz  ;Ferdinand-Wallbrecht-Straße;40;30163;Hannover;;
Sonnen-Apotheke ;Marktstraße;40;30890;Barsinghausen;;
Apotheke am Hauptbahnhof ;Bahnhofstraße;40;33102;Paderborn;;
Weiden Apotheke Schötmar;Krumme Weide;40;32108;Bad Salzuflen;;
Rosen Apotheke ;Wenkenstraße;40;32105;Bad Salzuflen;;
Stadt-Apotheke ;Porschestraße;40;38440;Wolfsburg;;
Berg Apotheke ;Bergsteinweg;40;31137;Hildesheim;;
St.Barbara Apotheke ;Kaiserstraße;40;31177;Harsum;;
Arminius Apotheke ;Kantstraße;40;31224;Peine;;
Storchen-Apotheke ;Eichtalstraße;40;38114;Braunschweig;;
Eichsfeld Apotheke ;Hauptstraße;40;37434;Bilshausen;;
Apotheke Harlingerode ;Meinigstraße;40;38667;Bad Harzburg;;
Forstberg Apotheke ;Forstbergstraße;40;99974;Mühlhausen /Thüringen;;
Königs Apotheke ;Meesmannstraße;40;58456;Witten;;
Georg Apotheke ;Saarlandstraße;40;44139;Dortmund;;
Apotheke am Freigrafendamm ;Liebfrauenstraße;40;44803;Bochum;;
Lavendel Apotheke  ;Wittener Straße;40;44575;Castrop-Rauxel;;
Kolping-Apotheke ;Kolpingstraße;40;58706;Menden (Sauerland);;
Hundem-Apotheke ;Würdinghauser Straße;40;57399;Kirchhundem;;
Adler-Apotheke ;Bahnstraße;40;56743;Mendig;;
St.Martin Apotheke ;Karrstraße;40;54516;Wittlich;;
St. Hubertus Apotheke ;Marktstraße;40;53424;Remagen;;
Die Neue Apotheke ;Trierer Straße;40;66709;Weiskirchen;;
Adler Apotheke ;Friedrichstraße;40;65185;Wiesbaden;;
Apotheke Kennedystraße Doernigheim;Kennedystraße;40;63477;Maintal;;
5K Apotheke;Kaiserstraße;40;60329;Frankfurt am Main;;
Löwen Apotheke ;Eberstädter Straße;40;64319;Pfungstadt;;
Ludwigs Apotheke ;Ludwigstraße;40;97769;Bad Brückenau;;
Kur Apotheke ;Kaiserstraße;40;66849;Landstuhl;;
Agiro-Apotheke ;Schillerstraße;40;67071;Ludwigshafen am Rhein;;
DocMorris Apotheke Dillingen ;Friedrich-Ebert-Straße;40;66763;Dillingen;;
Sonnen-Apotheke ;Maximilianstraße;40;67346;Speyer;;
Nord Apotheke ;Thomas-Nast-Straße;40;76829;Landau in der Pfalz;;
Maxburg Apotheke ;Hambacher Straße;40;67434;Neustadt;;
Löwen Apotheke ;Karlsruher Straße;40;76676;Graben-Neudorf;;
Paracelsus-Apotheke ;Landauer Straße;40;67346;Speyer;;
Merian Apotheke ;Gartenweg;40;74821;Mosbach;;
Rathaus Apotheke ;Hauptstraße;40;74821;Mosbach;;
Apotheke Im Romeo ;Schozacher Straße;40;70437;Stuttgart;;
Mozart Apotheke ;Hirschbergstraße;40;71634;Ludwigsburg;;
Center-Apotheke ;Plochinger Straße;40;73779;Deizisau;;
Sonnen Apotheke ;Hauptstraße;40;89173;Lonsee;;
Rauner Apotheke ;Tannenbergstraße;40;73230;Kirchheim unter Teck;;
easy Apotheke Reutlingen ;Föhrstraße;40;72760;Reutlingen;;
Roßberg-Apotheke ;Hauptstraße;40;72770;Reutlingen;;
Rathaus Apotheke ;Wilhelm-Schussen-Straße;40;88427;Bad Schussenried;;
Hirsch Apotheke Am Schnetztor;Bodanstraße;40;78462;Konstanz;;
Hof Apotheke ;Karlstraße;40;78166;Donaueschingen;;
Central Apotheke OHG ;Hauptstraße;40;88630;Pfullendorf;;
Wasmuth-Apotheke ;Schloßstraße;40;78259;Mühlhausen-Ehingen;;
Alemannen Apotheke ;Friesenheimer Hauptstraße;40;77948;Friesenheim;;
Apotheke Am Storchenturm ;Marktstraße;40;77933;Lahr;;
St.Barbara Apotheke ;Lindenmattenstraße;40;79117;Freiburg im Breisgau;;
Schloß Apotheke ;Untere Schloßstraße;40;73553;Alfdorf;;
Hirsch Apotheke ;Bamberger Straße;40;96172;Mühlhausen;;
Stadt Apotheke ;Hauptstraße;40;97199;Ochsenfurt;;
Süd-Stern Apotheke ;Kulmbacher Straße;40;96317;Kronach;;
Marcus Apotheke ;Theodor-Heuss-Straße;40;96264;Altenkunstadt;;
Martin-Apotheke ;Hartmannstraße;40;91330;Eggolsheim;;
Einhorn Apotheke ;Hauptstraße;40;97437;Haßfurt;;
Pius Apotheke ;Klötzlmüllerstraße;40;84034;Landshut;;
Apotheke Am Berg ;Marktstraße;40;94107;Untergriesbach;;
Stadt Apotheke ;Stadtplatz;40;84489;Burghausen;;
Grafschaft-Apotheke ;Hauptstraße;40;83527;Haag i.OB;;
Schyren Apotheke ;Adolf-Rebel-Straße;40;85276;Pfaffenhofen;;
Barbara Apotheke -;Richard-Wagner-Straße;40;85057;Ingolstadt;;
Riesenburg Apotheke ;Riesenburgstraße;40;81249;München;;
Ganghofer Apotheke ;Gollierstraße;40;80339;München;;
Central Apotheke ;Neuburger Straße;40;86167;Augsburg;;
Apotheke Heringsdorf ;Seestraße;40;17424;Ostseebad Heringsdorf;;
Fritz-Reuter-Apotheke ;Wittenburger Straße;40;19053;Schwerin;;
Central-Apotheke ;Bahnstraße;40;19322;Wittenberge;;
Apotheke Am Gätenbach ;Wilhelm-Külz-Straße;40;17033;Neubrandenburg;;
Ginkgo Apotheke ;Breite Straße;40;16225;Eberswalde;;
Luna-Apotheke ;Am Treptower Park;40;12435;Berlin;;
Lazarus - Apotheke ;Dieffenbachstraße;40;10967;Berlin;;
Rheineck - Apotheke ;Rheinstraße;40;12161;Berlin;;
Hermes - Apotheke ;Bleibtreustraße;40;10623;Berlin;;
Albrecht Apotheke Steglitz ;Schlossstraße;40;12165;Berlin;;
Avesana-Zwingli-Apotheke ;Zwinglistraße;40;1277;Dresden;;
Vital Apotheke ;Leipziger Straße;40;1127;Dresden;;
Galenus Apotheke ;Hoyerswerdaer Straße;40;1099;Dresden;;
Bahnhof-Apotheke ;Bahnhofstraße;40;99084;Erfurt;;
Thuringia-Apotheke ;Hauptstraße;40;99880;Waltershausen;;
Apotheke am Theater ;Breiter Weg;40;39104;Magdeburg;;
Weinberg Apotheke ;Blücherstraße;40;6120;Halle (Saale);;
Apotheke im E-Center ;Merseburger Straße;40;6110;Halle ;;
Glückauf-Apotheke ;Schillerstraße;40;6295;Lutherstadt Eisleben;;
Adler Apotheke ;Köthener Straße;40;6385;Aken (Elbe);;
Stern-Apotheke ;König-Heinrich-Straße;40;6217;Merseburg;;
Danneil-Apotheke ;Ernst-Thälmann-Straße;40;39624;Kalbe (Milde);;
Boerde Apotheke ;Alt Diesdorf;40;39110;Magdeburg;;
Gropius Apotheke ;Imbuschweg;40;12353;Berlin;;
Goethe - Apotheke ;Goethestraße;40;10625;Berlin;;
Wilhelm-Apotheke ;Charlottenstraße;40;14467;Potsdam;;
Doc+ Apotheke ;Müllerstraße;40;13353;Berlin;;
Rosen-Apotheke ;Freimuthstraße;40;14612;Falkensee;;
Procter&Gamble;Sulzbacher Straße;40;65824;Schwalbach am Taunus;;
Skarabäus-Apotheke ;Maternusstraße;40-42;50996;Köln;;
Apotheke am Nordbahnhof ;Nordstraße;40-42;33102;Paderborn;;
Easy Apotheke ;Bischofskamp;40-42;31137;Hildesheim;;
easyApotheke.de Versandapotheke Apotheker Harald Steinert e.K;Bischofskamp;40-42;31137;Hildesheim;;
Franzgraben Apotheke ;Franzgraben;40-42;34125;Kassel;;
Apotheke am Osttor ;Oststraße;40-42;59269;Beckum;;
Andreas-Apotheke ;Reimsbacherstraße;40-42;66701;Beckingen;;
Apotheke im Marktkauf ;Laufamholzstraße;40-42;90482;Nürnberg;;
Apotheke im real Wattenscheid ;Ottostraße;40-43;44867;Bochum;;
Kloster Apotheke ;Dollendorfer Straße;400;53639;Königswinter;;
Kreuz Apotheke Heuking Apotheken OHG;Hünxer Straße;401;46537;Dinslaken;;
Mohren Apotheke ;Aachener Straße;402;50933;Köln;;
Delphin-Apotheke Weitmar-Mark;Markstraße;402;44795;Bochum;;
Apotheke 403;Eckernförder Straße;403;24107;Kiel;;
Apotheke an der Friedberger Warte ;Friedberger Landstraße;406;60389;Frankfurt am Main;;
Rosen Apotheke ;Horster Straße;408;45968;Gladbeck;;
Burg Apotheke Holweide;Berg Gladbacher Str;408;51067;Köln;;
Löns Apotheke ;Gröpelinger Heerstraße 406 -;408;28239;Bremen;;
Grafenberger Apotheke ;Grafenberger Allee;409;40235;Düsseldorf;;
Altendorfer Apotheke ;Lingener Straße;41;48531;Nordhorn;;
Berkel - Apotheke ;Josefstraße;41;48703;Stadtlohn;;
Damian Apotheke ;Kreuzstraße;41;46535;Dinslaken;;
Bären Apotheke OHG ;Hochstraße;41;45964;Gladbeck;;
Viva Apotheke  ;Am Wehrhahn;41;40211;Düsseldorf ;;
Marien Apotheke ;Müleimer Straße;41;51375;Leverkusen;;
Akazien Apotheke ;Dellbrücker Straße;41;51469;Bergisch Gladbach;;
Martinus Apotheke ;Chorbuschstraße;41;50765;Köln;;
Linden Apotheke ;Rüngsdorfer Straße;41;53173;Bonn;;
"Apotheke Am Denkmalsplatz"" """;Denkmalplatz;41;52477;Alsdorf;;
Arnoldus Apotheke ;Gladbacher Straße;41;50189;Elsdorf;;
Apotheke am Pley ;Großer Pley;41;52538;Gangelt;;
Falken Apotheke ;Keplerstraße;41;41236;Mönchengladbach;;
Stern Apotheke ;Osterkoogstraße;41;25845;Nordstrand;;
Linden Apotheke ;Krohnstieg;41;22415;Hamburg;;
Landhaus - Apotheke ;Bahnhofstraße;41;24582;Bordesholm;;
Orchideen Apotheke Herr Andreas Mangelsen;Schreyerring;41;22309;Hamburg;;
Daisy Apotheke im Tibarg-Center Niendorf;Tibarg;41;22459;Hamburg;;
Olympia-Apotheke ;Heinrich-Christiansen-Straße;41;25421;Pinneberg;;
Striepen-Apotheke ;Striepenweg;41;21147;Hamburg;;
Hirsch Apotheke ;Rahlstedter Straße;41;22149;Hamburg;;
Apotheke im Hansa Carre ;Pfalzburger Straße;41;28207;Bremen;;
Wittekind  Apotheke ;Portastraße;41;32457;Porta Westfalica;;
Apotheke Schnaith ;Marktstraße;41;31303;Burgdorf;;
Obentraut Apotheke ;Hannoversche Straße;41;30926;Seelze;;
Stadtweg  Apotheke ;Ricklinger Stadtweg;41;30459;Hannover;;
Adler Apotheke Bi Schild ;Johannisstraße;41;33611;Bielefeld;;
Mühlen-Apotheke ;Schillerstraße;41;31812;Bad Pyrmont;;
Apotheke am Lichtenturm ;Lichtenturmweg;41;33100;Paderborn;;
Kreuz Apotheke ;Gadderbaumer Straße;41;33602;Bielefeld;;
Spitzweg Apotheke ;Wilhelm-Bode-Straße;41;38106;Braunschweig;;
Einhorn Apotheke ;Goslarsche Straße;41;38118;Braunschweig;;
Rats Apotheke ;Steinweg;41;38518;Gifhorn;;
Beireis-Apotheke ;Neumärker Straße;41;38350;Helmstedt;;
St.-Vitus-Apotheke ;Halle-Kasseler-Straße;41;37339;Breitenworbis;;
Apotheke Alte Spinnerei ;Bleichrasen;41;99817;Eisenach;;
Viktoria-Apotheke ;Kampstraße;41;44137;Dortmund;;
Heide Apotheke ;Heideweg;41;44267;Dortmund;;
Ring Apotheke ;Bahnhofstraße;41;59423;Unna;;
Finken Apotheke am Krankenhaus ;Parkstraße;41;59227;Ahlen;;
Bären Apotheke ;Kaiserstraße;41;42477;Radevormwald;;
Sonnen Apotheke ;Bahnhofstraße;41;57258;Freudenberg;;
Burgtor Apotheke ;Burgstraße;41;54516;Wittlich;;
Neue-Apotheke ;Hauptstraße;41;56335;Neuhäusel;;
Adler-Apotheke ;Hauptstraße;41;53567;Asbach;;
Apotheke am Bahnhof ;Weiseler Straße;41;35510;Butzbach;;
Neue Universitäts Apotheke zum Schwan ;Universitätsstraße;41;35037;Marburg;;
Ried-Apotheke ;Triebstraße;41;60388;Frankfurt am Main;;
Mosel Apotheke ;Münchener Straße;41;60329;Frankfurt am Main;;
Liebig Apotheke ;Heidelberger Straße;41;64285;Darmstadt;;
Andreas Apotheke ;Bürstädterstraße;41;68623;Lampertheim;;
Cäcilien Apotheke ;Frankfurter Straße;41;63150;Heusenstamm;;
Löwen Apotheke ;Ludwigstraße;41;67059;Ludwigshafen am Rhein;;
Doc's Apotheke Neunkirchen;Bahnhofstraße;41;66538;Neunkirchen;;
apo discount Grüne Apotheke ;Breite Straße;41;66115;Saarbrücken;;
Glückauf-Apotheke ;Redenerstraße;41;66578;Schiffweiler;;
Rhein Apotheke im Ärztehaus  ;Rheinstraße;41;76185;Karlsruhe;;
Flora Apotheke ;Hauptstraße;41;76344;Eggenstein-Leopoldshafen;;
Rhein Apotheke ;Hauptstraße;41;76706;Dettenheim;;
Hardt Apotheke ;Kriegsstraße;41;76707;Hambrücken;;
Schubert Apotheke ;Schubertstraße;41;68723;Plankstadt;;
Rathaus-Apotheke ;Heilbronner Straße;41;74252;Massenbachhausen;;
Kirchbrunnen-Apotheke ;Hauptstraße;41;74243;Langenbrettach;;
Apotheke Im Aerztehaus ;Wieblinger Straße;41;69214;Eppelheim;;
Sender Apotheke ;Hindenburgstraße;41;75417;Mühlacker;;
Herdweg Apotheke ;Herdweg;41;70174;Stuttgart;;
Obertor-Apotheke Apotheke für Spezialversorgungen OHG;Obertorstraße;41;73728;Esslingen am Neckar;;
Mauritius Apotheke ;Marktstraße;41;72818;Trochtelfingen;;
Allmannsche Apotheke ;Marktplatz;41;88400;Biberach an der Riß;;
Baeren Apotheke ;Hauptstraße;41;89233;Neu-Ulm;;
Bahnhof Apotheke ;Turmstraße;41;79539;Lörrach;;
Hubertus Apotheke ;Bahnhofstraße;41;78532;Tuttlingen;;
Rossi-Apotheke ;Engelstraße;41;76437;Rastatt;;
Stadt Apotheke ;Hauptstraße;41;79346;Endingen am Kaiserstuhl;;
Rathaus Apotheke ;Dorfstraße;41;72138;Kirchentellinsfurt;;
Rosen Apotheke ;Regensburger Straße;41;93158;Teublitz;;
Schloss Apotheke ;Hauptstraße;41;92242;Hirschau;;
Löwen Apotheke ;Stadtplatz;41;92660;Neustadt a.d.Waldnaab;;
Dreisessel Apotheke OHG  Matthias und Peter Hoffmeister ;Dreisesselstraße;41;94089;Neureichenau;;
Vitalis Apotheke Taufkirchen Jörg Heider;Landshuter Straße;41;84416;Taufkirchen;;
Mohren Apotheke ;Ludwigsplatz;41;94315;Straubing;;
Johannis Apotheke ;Marktplatz;41;94419;Reisbach;;
Marien-Apotheke ;Stadtplatz;41;94227;Zwiesel;;
Prinzregenten-Apotheke ;Prinzregentenstraße;41;83022;Rosenheim;;
ABC - Apotheke ;Minnewitstraße;41;81549;München;;
Raphael-Apotheke ;Hauptstraße;41;88161;Lindenberg i. Allgäu;;
Stadt-Apotheke ;Bahnhofstraße;41;86807;Buchloe;;
Ahorn Apotheke  ;Sudetenstraße;41;82538;Geretsried;;
St.Josef-Apotheke ;Franz-Hoffmann-Straße;41;86633;Neuburg;;
Löwen Apotheke ;Gögginger Straße;41;86159;Augsburg;;
Apotheke Zur Seebrücke ;Strandstraße;41;18225;Kühlungsborn;;
Eichen-Apotheke ;Stettiner Straße;41;17309;Pasewalk;;
Adler-Apotheke Pankow;Breite Straße;41;13187;Berlin;;
Sedan - Apotheke ;Albrechtstraße;41;12167;Berlin;;
DocKoepenick Apotheke  ;Bahnhofstraße;41;12555;Berlin;;
Turm-Apotheke ;Frankfurter Straße;41;15306;Seelow;;
Marien Apotheke ;Bahnhofstraße;41;1968;Senftenberg;;
Burgwall Apotheke ;Am Burgwall;41;14943;Luckenwalde;;
Apotheke Johannstadt Willum Ullrich OHG;Pfotenhauerstraße;41;1307;Dresden;;
Liebig-Apotheke ;Windmühlenstraße;41;4107;Leipzig;;
Alte Apotheke Gohlis ;Gohliser Straße;41;4155;Leipzig;;
Luisen-Apotheke ;Bornaische Straße;41;4277;Leipzig;;
Adler-Apotheke ;Kirschallee;41;39590;Tangermünde;;
Adam Apotheke ;Adamstraße;41;13595;Berlin;;
Waldsee Apotheke ;Berliner Straße;41;13467;Berlin-Hermsdorf;;
