Bären Apotheke ;Zwickauer Straße 37;ZwickauerStraße37;2;Zwickauer Straße♥37;17;Zwickauer Straße;37;08112;Wilkau-Haßlau;;
Adler-Apotheke ;Lange Straße 37;LangeStraße37;2;Lange Straße♥37;13;Lange Straße;37;04668;Grimma;;
Stadt Apotheke ZEULENRODA e.K ;Aumaische Straße 37;AumaischeStraße37;2;Aumaische Straße♥37;17;Aumaische Straße;37;07937;Zeulenroda;;
Apotheke am Stadtwald ;Karl-Keil-Straße 37;Karl-Keil-Straße37;1;Karl-Keil-Straße♥37;17;Karl-Keil-Straße;37;08060;Zwickau;;
Flora Park Apotheke ;Olvenstedter Graseweg 37;OlvenstedterGraseweg37;2;Olvenstedter Graseweg♥37;22;Olvenstedter Graseweg;37;39128;Magdeburg;;
Stern-Apotheke ;Magdeburger Straße 37;MagdeburgerStraße37;2;Magdeburger Straße♥37;19;Magdeburger Straße;37;06112;Halle (Saale);;
Apotheke Gross-Ottersleben ;Halberstädter Chaussee 37;HalberstädterChaussee37;2;Halberstädter Chaussee♥37;23;Halberstädter Chaussee;37;39116;Magdeburg;;
Vita-Apotheke am Hauptbahnhof ;Bahnhofstraße 37;Bahnhofstraße37;1;Bahnhofstraße♥37;14;Bahnhofstraße;37;06618;Naumburg (Saale);;
Westerntor-Apotheke ;Westernstraße 37;Westernstraße37;1;Westernstraße♥37;14;Westernstraße;37;38855;Wernigerode;;
Bären-Apotheke ;Jakobstraße 37;Jakobstraße37;1;Jakobstraße♥37;12;Jakobstraße;37;06618;Naumburg (Saale);;
Barbarossa-Apotheke ;Göpenstraße 37;Göpenstraße37;1;Göpenstraße♥37;12;Göpenstraße;37;06526;Sangerhausen;;
Oldenburger - Apotheke Tiergarten;Oldenburger Straße 37;OldenburgerStraße37;2;Oldenburger Straße♥37;19;Oldenburger Straße;37;10551;Berlin;;
Brandenburg - Apotheke OHG Wilmersdorf;Brandenburgische Straße 37;BrandenburgischeStraße37;2;Brandenburgische Straße♥37;24;Brandenburgische Straße;37;10707;Berlin;;
Apotheke am Augustenburger Platz ;Triftstraße 37;Triftstraße37;1;Triftstraße♥37;12;Triftstraße;37;13353;Berlin;;
Friesen Apotheke Momme Imbusch e.K.;Bahnhofstraße 37-39;Bahnhofstraße37-39;1;Bahnhofstraße♥37-39;14;Bahnhofstraße;37-39;23714;Malente;;
Eistal-Apotheke am Markt ;Kerzenheimer Straße 37-39;KerzenheimerStraße37-39;2;Kerzenheimer Straße♥37-39;20;Kerzenheimer Straße;37-39;67304;Eisenberg (Pfalz);;
Apotheke auf dem Höchsten  Apotheker Martin Kemper e.K. ;Wittbräucker Straße 370;WittbräuckerStraße370;2;Wittbräucker Straße♥370;20;Wittbräucker Straße;370;44267;Dortmund;;
Bären Apotheke ;Venloer Straße 371;VenloerStraße371;2;Venloer Straße♥371;15;Venloer Straße;371;50823;Köln;;
Adler Apotheke Rethem;Hildesheimerstraße 372;Hildesheimerstraße372;1;Hildesheimerstraße♥372;19;Hildesheimerstraße;372;30880;Laatzen;;
Buchen Apotheke OHG ;Buschstraße 373;Buschstraße373;1;Buschstraße♥373;12;Buschstraße;373;47800;Krefeld;;
Reesberg Apotheke Eilshausen;Bünderstraße 374;Bünderstraße374;1;Bünderstraße♥374;13;Bünderstraße;374;32120;Hiddenhausen;;
Wiesen-Apotheke ;Moerser Landstraße 375;MoerserLandstraße375;2;Moerser Landstraße♥375;19;Moerser Landstraße;375;47802;Krefeld;;
Paracelsus Apotheke ;Friedrich-Hölscher-Straße 377;Friedrich-Hölscher-Straße377;1;Friedrich-Hölscher-Straße♥377;26;Friedrich-Hölscher-Straße;377;44328;Dortmund;;
Hubertus Apotheke ;Elverdisser Straße 378;ElverdisserStraße378;2;Elverdisser Straße♥378;19;Elverdisser Straße;378;32052;Herford;;
Bechener-Apotheke ;Kölner Straße 379;KölnerStraße379;2;Kölner Straße♥379;14;Kölner Straße;379;51515;Kürten;;
Trämli Apotheke ;Hauptstraße 379;Hauptstraße379;1;Hauptstraße♥379;12;Hauptstraße;379;79576;Weil am Rhein;;
Lahntal Apotheke ;Giessener Straße 37a;GiessenerStraße37a;2;Giessener Straße♥37a;17;Giessener Straße;37a;35457;Lollar;;
Hornisgrinde Apotheke ;Hauptstraße 37A;Hauptstraße37A;1;Hauptstraße♥37A;12;Hauptstraße;37A;77886;Lauf;;
Hirsch Apotheke ;Bucher Straße 37a;BucherStraße37a;2;Bucher Straße♥37a;14;Bucher Straße;37a;90419;Nürnberg;;
Rosen-Apotheke ;Glauchauer Straße 37a;GlauchauerStraße37a;2;Glauchauer Straße♥37a;18;Glauchauer Straße;37a;09350;Lichtenstein /Sa.;;
Elefanten Apotheke ;Hauptstraße 37b;Hauptstraße37b;1;Hauptstraße♥37b;12;Hauptstraße;37b;53797;Lohmar;;
Marien Apotheke ;Leher Landstraße 38;LeherLandstraße38;2;Leher Landstraße♥38;17;Leher Landstraße;38;27607;Langen;;
Hankens Haaren Apotheke ;Haarenstraße 38;Haarenstraße38;1;Haarenstraße♥38;13;Haarenstraße;38;26122;Oldenburg;;
Sonnen Apotheke ;Schloßstraße 38;Schloßstraße38;1;Schloßstraße♥38;13;Schloßstraße;38;49080;Osnabrück;;
Antonius Apotheke Holzhausen;Sutthauser Straße 38;SutthauserStraße38;2;Sutthauser Straße♥38;18;Sutthauser Straße;38;49124;Georgsmarienhütte;;
Apotheke Erika Altenberge ;Marienstraße 38;Marienstraße38;1;Marienstraße♥38;13;Marienstraße;38;49733;Haren (Ems);;
Beginen Apotheke OHG ;Grabenstraße 38;Grabenstraße38;1;Grabenstraße♥38;13;Grabenstraße;38;47546;Kalkar;;
Barbara Apotheke Osterwick;Hauptstraße 38;Hauptstraße38;1;Hauptstraße♥38;12;Hauptstraße;38;48720;Rosendahl;;
Marien-Apotheke ;Herrenstraße 38;Herrenstraße38;1;Herrenstraße♥38;13;Herrenstraße;38;48308;Senden;;
Süd-Apotheke ;Steinhauser Straße 38;SteinhauserStraße38;2;Steinhauser Straße♥38;19;Steinhauser Straße;38;40882;Ratingen;;
Hirsch Apotheke ;Hauptstraße 38;Hauptstraße38;1;Hauptstraße♥38;12;Hauptstraße;38;53604;Bad Honnef;;
Mohren Apotheke OHG  ;Kückstraße 38;Kückstraße38;1;Kückstraße♥38;11;Kückstraße;38;52499;Baesweiler;;
Inda Apotheke ;Schleckheimer Straße 38;SchleckheimerStraße38;2;Schleckheimer Straße♥38;21;Schleckheimer Straße;38;52076;Aachen;;
Rosen Apotheke Hilfarth;Breitestraße 38;Breitestraße38;1;Breitestraße♥38;13;Breitestraße;38;41836;Hückelhoven;;
Hubertus-Apotheke ;Johannesstraße 38;Johannesstraße38;1;Johannesstraße♥38;15;Johannesstraße;38;52525;Waldfeucht;;
Schanzen Apotheke ;An der Schanze 38;AnderSchanze38;3;An der Schanze♥38;15;An der Schanze;38;24159;Kiel;;
Hafen-Apotheke ;Kanalstraße 38;Kanalstraße38;1;Kanalstraße♥38;12;Kanalstraße;38;24159;Kiel;;
Stadt-Apotheke ;Thulboden 38;Thulboden38;1;Thulboden♥38;10;Thulboden;38;23774;Heiligenhafen;;
Alte Apotheke Volksdorf ;Im Alten Dorfe 38;ImAltenDorfe38;3;Im Alten Dorfe♥38;15;Im Alten Dorfe;38;22359;Hamburg;;
Mohren Apotheke Am Hesseplatz;Heese 38;Heese38;1;Heese♥38;6;Heese;38;29225;Celle;;
Iris Apotheke ;Hildesheimer Straße 38;HildesheimerStraße38;2;Hildesheimer Straße♥38;20;Hildesheimer Straße;38;30880;Laatzen;;
Hubertus Apotheke ;Bahnhofstraße 38;Bahnhofstraße38;1;Bahnhofstraße♥38;14;Bahnhofstraße;38;33790;Halle (Westf.);;
Brandes'sche Apotheke ;Am Markt 38;AmMarkt38;2;Am Markt♥38;9;Am Markt;38;32105;Bad Salzuflen;;
Adler Apotheke ;Königstraße 38;Königstraße38;1;Königstraße♥38;12;Königstraße;38;32584;Löhne;;
Stadt Apotheke ;Burgdorferstraße 38;Burgdorferstraße38;1;Burgdorferstraße♥38;17;Burgdorferstraße;38;31275;Lehrte;;
Sued-Stern Apotheke ;Am Schölkegraben 38;AmSchölkegraben38;2;Am Schölkegraben♥38;17;Am Schölkegraben;38;38226;Salzgitter;;
Burg-Apotheke ;Untergasse 38;Untergasse38;1;Untergasse♥38;11;Untergasse;38;34281;Gudensberg;;
Schwanen-Apotheke ;Wilhelmstraße 38;Wilhelmstraße38;1;Wilhelmstraße♥38;14;Wilhelmstraße;38;37308;Heilbad Heiligenstadt;;
Kur-Bad-Apotheke ;Brunnenallee 38;Brunnenallee38;1;Brunnenallee♥38;13;Brunnenallee;38;34537;Bad Wildungen;;
Hubertus Apotheke ;Bruchstraße 38;Bruchstraße38;1;Bruchstraße♥38;12;Bruchstraße;38;45525;Hattingen;;
Fleming Apotheke Hombruch;Harkortstraße 38;Harkortstraße38;1;Harkortstraße♥38;14;Harkortstraße;38;44225;Dortmund;;
Rosen Apotheke ;Jungferntalstraße 38;Jungferntalstraße38;1;Jungferntalstraße♥38;18;Jungferntalstraße;38;44369;Dortmund;;
Barbara Apotheke ;Meggener Straße 38;MeggenerStraße38;2;Meggener Straße♥38;16;Meggener Straße;38;57368;Lennestadt;;
Bußmanns Barbara Apotheke ;Gemmericher Straße 38;GemmericherStraße38;2;Gemmericher Straße♥38;19;Gemmericher Straße;38;59229;Ahlen;;
Phönix Apotheke ;Südstraße 38;Südstraße38;1;Südstraße♥38;10;Südstraße;38;59065;Hamm;;
Pinguin Apotheke am Concordiahaus ;Werth 38;Werth38;1;Werth♥38;6;Werth;38;42275;Wuppertal;;
Cosmos Apotheke ;Schloßstraße 38;Schloßstraße38;1;Schloßstraße♥38;13;Schloßstraße;38;56068;Koblenz;;
Donatus Apotheke ;Trierer Straße 38;TriererStraße38;2;Trierer Straße♥38;15;Trierer Straße;38;54411;Hermeskeil;;
Phoenix Apotheke ;An der Goldgrube 38;AnderGoldgrube38;3;An der Goldgrube♥38;17;An der Goldgrube;38;55131;Mainz;;
Bären Apotheke ;Bahnhofstraße 38;Bahnhofstraße38;1;Bahnhofstraße♥38;14;Bahnhofstraße;38;56204;Hillscheid;;
brocks'sche Apotheke Berger Straße ;Berger Straße 38;BergerStraße38;2;Berger Straße♥38;14;Berger Straße;38;60316;Frankfurt am Main;;
Sonnen Apotheke ;Frankfurter Straße 38;FrankfurterStraße38;2;Frankfurter Straße♥38;19;Frankfurter Straße;38;35037;Marburg;;
Römer-Apotheke ;Töngesstraße 38;Töngesstraße38;1;Töngesstraße♥38;13;Töngesstraße;38;55129;Mainz;;
Berg Apotheke ;Bahnhofstraße 38;Bahnhofstraße38;1;Bahnhofstraße♥38;14;Bahnhofstraße;38;55270;Ober-Olm;;
Bären Apotheke ;Königstädter Straße 38;KönigstädterStraße38;2;Königstädter Straße♥38;20;Königstädter Straße;38;64569;Nauheim;;
Weststadt-Apotheke ;Dornheimer Weg 38;DornheimerWeg38;2;Dornheimer Weg♥38;15;Dornheimer Weg;38;64293;Darmstadt;;
Ginkgo Apotheke ;Heidelberger Straße 38;HeidelbergerStraße38;2;Heidelberger Straße♥38;20;Heidelberger Straße;38;64395;Brensbach;;
Kaiser Ruprecht Apotheke ;Mühlweg 38;Mühlweg38;1;Mühlweg♥38;8;Mühlweg;38;63755;Alzenau;;
Johannis Apotheke ;Mainzer Straße 38;MainzerStraße38;2;Mainzer Straße♥38;15;Mainzer Straße;38;66111;Saarbrücken;;
Rats Apotheke ;Hauptstraße 38;Hauptstraße38;1;Hauptstraße♥38;12;Hauptstraße;38;66127;Saarbrücken;;
Park Apotheke ;Moltkestraße 38;Moltkestraße38;1;Moltkestraße♥38;13;Moltkestraße;38;76133;Karlsruhe;;
Mainhardter Wald Apotheke ;Hauptstraße 38;Hauptstraße38;1;Hauptstraße♥38;12;Hauptstraße;38;74535;Mainhardt;;
Sonnen Apotheke ;Mönchhofstraße 38;Mönchhofstraße38;1;Mönchhofstraße♥38;15;Mönchhofstraße;38;69120;Heidelberg;;
Hubertus Apotheke ;Liststraße 38;Liststraße38;1;Liststraße♥38;11;Liststraße;38;70180;Stuttgart;;
Markt Apotheke Flacht;Weissacher Straße 38;WeissacherStraße38;2;Weissacher Straße♥38;18;Weissacher Straße;38;71287;Weissach;;
Bahnhof Apotheke ;Hauptstraße 38;Hauptstraße38;1;Hauptstraße♥38;12;Hauptstraße;38;78647;Trossingen;;
Spitzweg Apotheke ;Fritz-Böhle-Straße 38;Fritz-Böhle-Straße38;1;Fritz-Böhle-Straße♥38;19;Fritz-Böhle-Straße;38;79312;Emmendingen;;
Kur Apotheke ;Freudenstädter Straße 38;FreudenstädterStraße38;2;Freudenstädter Straße♥38;22;Freudenstädter Straße;38;72270;Baiersbronn;;
Aichtal Apotheke ;Waldenbucher Straße 38;WaldenbucherStraße38;2;Waldenbucher Straße♥38;20;Waldenbucher Straße;38;72631;Aichtal;;
Apotheke am Grauturm ;Marktplatz 38;Marktplatz38;1;Marktplatz♥38;11;Marktplatz;38;96106;Ebern;;
Apotheke am Pilatus Campus  ;Forchheimer Straße 38;ForchheimerStraße38;2;Forchheimer Straße♥38;19;Forchheimer Straße;38;91353;Hausen ;;
Apotheke in der Froeschau ;Fröschau 38;Fröschau38;1;Fröschau♥38;9;Fröschau;38;92237;Sulzbach-Rosenberg;;
Apotheke am Rosenbühl ;August-Mohl-Straße 38;August-Mohl-Straße38;1;August-Mohl-Straße♥38;19;August-Mohl-Straße;38;95030;Hof;;
Tannhäuser  Apotheke ;Carl-Schüller-Straße 38;Carl-Schüller-Straße38;1;Carl-Schüller-Straße♥38;21;Carl-Schüller-Straße;38;95444;Bayreuth;;
St.Vitus Apotheke ;Neumarkter Straße 38;NeumarkterStraße38;2;Neumarkter Straße♥38;18;Neumarkter Straße;38;92348;Berg b.Neumarkt i.d.OPf.;;
Bismarck Apotheke ;Schoppershofstraße 38;Schoppershofstraße38;1;Schoppershofstraße♥38;19;Schoppershofstraße;38;90489;Nürnberg;;
Stadt Apotheke ;Kirchenlamitzer Straße 38;KirchenlamitzerStraße38;2;Kirchenlamitzer Straße♥38;23;Kirchenlamitzer Straße;38;95163;Weißenstadt;;
Marien Apotheke ;Hauptstraße 38;Hauptstraße38;1;Hauptstraße♥38;12;Hauptstraße;38;92539;Schönsee;;
Sebastiani Apotheke ;Bahnhofstraße 38;Bahnhofstraße38;1;Bahnhofstraße♥38;14;Bahnhofstraße;38;84160;Frontenhausen;;
St.Martins-Apotheke Franz Joachim Staudigl;Moosburger Straße 38;MoosburgerStraße38;2;Moosburger Straße♥38;18;Moosburger Straße;38;84076;Pfeffenhausen;;
Johannis Apotheke ;Salzburger Straße 38;SalzburgerStraße38;2;Salzburger Straße♥38;18;Salzburger Straße;38;83404;Ainring;;
Hohenzollern Apotheke ;Hohenzollernstraße 38;Hohenzollernstraße38;1;Hohenzollernstraße♥38;19;Hohenzollernstraße;38;80801;München;;
Falken Apotheke ;Münchener Straße 38;MünchenerStraße38;2;Münchener Straße♥38;17;Münchener Straße;38;85737;Ismaning;;
Fraunhofer Apotheke ;Fraunhoferstraße 38;Fraunhoferstraße38;1;Fraunhoferstraße♥38;17;Fraunhoferstraße;38;80469;München;;
St.Mang Apotheke ;Reichenstraße 38;Reichenstraße38;1;Reichenstraße♥38;14;Reichenstraße;38;87629;Füssen;;
St.Martin Apotheke ;Untere Bahnhofstraße 38;UntereBahnhofstraße38;2;Untere Bahnhofstraße♥38;21;Untere Bahnhofstraße;38;82110;Germering;;
Apotheke im Buron-Center ;Josef-Landes-Straße 38;Josef-Landes-Straße38;1;Josef-Landes-Straße♥38;20;Josef-Landes-Straße;38;87600;Kaufbeuren;;
Marien Apotheke ;Obere Marktstraße 38;ObereMarktstraße38;2;Obere Marktstraße♥38;18;Obere Marktstraße;38;92318;Neumarkt i.d.OPf.;;
St.Pankratius Apotheke ;Neuburger Straße 38;NeuburgerStraße38;2;Neuburger Straße♥38;17;Neuburger Straße;38;86167;Augsburg;;
Agnes-Bernauer Apotheke ;Agnes-Bernauer-Straße 38;Agnes-Bernauer-Straße38;1;Agnes-Bernauer-Straße♥38;22;Agnes-Bernauer-Straße;38;80687;München;;
Apotheke Am Westpark ;Straubinger Straße 38;StraubingerStraße38;2;Straubinger Straße♥38;19;Straubinger Straße;38;80687;München;;
Theresien Apotheke ;Gögginger Straße 38;GöggingerStraße38;2;Gögginger Straße♥38;17;Gögginger Straße;38;86159;Augsburg;;
Kastanien Apotheke ;Kastanienallee 38;Kastanienallee38;1;Kastanienallee♥38;15;Kastanienallee;38;13158;Berlin;;
Apotheke am S-Bahnhof  Storkower Straße ;Hermann-Blankenstein-Straße 38;Hermann-Blankenstein-Straße38;1;Hermann-Blankenstein-Straße♥38;28;Hermann-Blankenstein-Straße;38;10249;Berlin ;;
Arkona Apotheke ;Kastanienallee 38;Kastanienallee38;1;Kastanienallee♥38;15;Kastanienallee;38;10119;Berlin;;
Apotheke Im Cottbus-Center ;Sielower Chaussee 38;SielowerChaussee38;2;Sielower Chaussee♥38;18;Sielower Chaussee;38;03044;Cottbus;;
Max & Moritz Apotheke ;Kauperstraße 38;Kauperstraße38;1;Kauperstraße♥38;13;Kauperstraße;38;03044;Cottbus;;
Apotheke am Zoo Charlottenburg;Joachimstaler Straße 38;JoachimstalerStraße38;2;Joachimstaler Straße♥38;21;Joachimstaler Straße;38;10623;Berlin;;
Kristall Apotheke im Gesundheitszentrum im Gesundheitszentrum;Auenweg 38;Auenweg38;1;Auenweg♥38;8;Auenweg;38;06847;Dessau-Roßlau;;
Apotheke-Boxberg ;Diesterwegstraße 38;Diesterwegstraße38;1;Diesterwegstraße♥38;17;Diesterwegstraße;38;02943;Boxberg /O.L.;;
Neue Apotheke Friedrichstadt ;Friedrichstraße 38;Friedrichstraße38;1;Friedrichstraße♥38;16;Friedrichstraße;38;01067;Dresden;;
Apotheke Paunsdorf ;Riesaer Straße 38;RiesaerStraße38;2;Riesaer Straße♥38;15;Riesaer Straße;38;04328;Leipzig;;
Luther-Apotheke ;Wittenberger Straße 38;WittenbergerStraße38;2;Wittenberger Straße♥38;20;Wittenberger Straße;38;04129;Leipzig;;
Sonnen Apotheke ;Thomas Muentzer Straße 38;ThomasMuentzerStraße38;3;Thomas Muentzer Straße♥38;23;Thomas Muentzer Straße;38;99189;Elxleben;;
Sonnen-Apotheke ;Salvador-Allende-Straße 38;Salvador-Allende-Straße38;1;Salvador-Allende-Straße♥38;24;Salvador-Allende-Straße;38;39126;Magdeburg;;
Fürstenplatz Apotheke OHG  ;Länderallee 38;Länderallee38;1;Länderallee♥38;12;Länderallee;38;14052;Berlin;;
Arminius - Apotheke Tiergarten;Turmstraße 38;Turmstraße38;1;Turmstraße♥38;11;Turmstraße;38;10551;Berlin;;
Apotheke Dahlem-Dorf ;Königin-Luise-Straße 38;Königin-Luise-Straße38;1;Königin-Luise-Straße♥38;21;Königin-Luise-Straße;38;14195;Berlin;;
Bären-Apotheke ;Limburger Straße 38-40;LimburgerStraße38-40;2;Limburger Straße♥38-40;17;Limburger Straße;38-40;65510;Idstein;;
Apotheke im Kurpfalzcenter  ;Spreewaldallee 38-40;Spreewaldallee38-40;1;Spreewaldallee♥38-40;15;Spreewaldallee;38-40;68309;Mannheim;;
Linden Apotheke ;Kellerstraße 38-40;Kellerstraße38-40;1;Kellerstraße♥38-40;13;Kellerstraße;38-40;85276;Pfaffenhofen;;
Stadt-Apotheke ;R.-Breitscheid-Straße 38-40;R.-Breitscheid-Straße38-40;1;R.-Breitscheid-Straße♥38-40;22;R.-Breitscheid-Straße;38-40;09557;Flöha;;
Löwen Apotheke Apotheke ;Hauptstraße 38-40;Hauptstraße38-40;1;Hauptstraße♥38-40;12;Hauptstraße;38-40;16547;Birkenwerder;;
Schillings Apotheke Gürzenich;Schillingsstraße 38-42;Schillingsstraße38-42;1;Schillingsstraße♥38-42;17;Schillingsstraße;38-42;52355;Düren;;
Pharmland Apotheke Köpenick ;Friedrichshagener Straße 38-42;FriedrichshagenerStraße38-42;2;Friedrichshagener Straße♥38-42;25;Friedrichshagener Straße;38-42;12555;Berlin;;
Apotheke Im Herold-Center ;Berliner Allee 38-44;BerlinerAllee38-44;2;Berliner Allee♥38-44;15;Berliner Allee;38-44;22850;Norderstedt;;
Hollis-Apotheke ;Krumenauerstraße 38-44;Krumenauerstraße38-44;1;Krumenauerstraße♥38-44;17;Krumenauerstraße;38-44;85049;Ingolstadt;;
Barlach Apotheke ;Bahnhofstraße 38/40;Bahnhofstraße38/40;1;Bahnhofstraße♥38/40;14;Bahnhofstraße;38/40;22880;Wedel;;
Hubertus-Apotheke Hoang & Hoang OHG ;Siegburger Straße 380;SiegburgerStraße380;2;Siegburger Straße♥380;18;Siegburger Straße;380;51105;Köln;;
Nordstadt Apotheke ;Wismarsche Straße 380;WismarscheStraße380;2;Wismarsche Straße♥380;18;Wismarsche Straße;380;19055;Schwerin;;
Rosen Apotheke ;Wolfhager Straße 381;WolfhagerStraße381;2;Wolfhager Straße♥381;17;Wolfhager Straße;381;34128;Kassel;;
Park Apotheke ;Hauptstraße 382;Hauptstraße382;1;Hauptstraße♥382;12;Hauptstraße;382;68535;Edingen-Neckarhausen;;
Zollern Apotheke ;Provinzialstraße 381 - 383;Provinzialstraße381-383;3;Provinzialstraße 381 -♥383;23;Provinzialstraße 381 -;383;44388;Dortmund;;
Rosegger-Apotheke ;Eschersheimer Landstraße 383;EschersheimerLandstraße383;2;Eschersheimer Landstraße♥383;25;Eschersheimer Landstraße;383;60320;Frankfurt am Main;;
Alte Apotheke Untertürkheim ;Augsburger Straße 383;AugsburgerStraße383;2;Augsburger Straße♥383;18;Augsburger Straße;383;70327;Stuttgart;;
Alte Apotheke ;Hauptstraße 385;Hauptstraße385;1;Hauptstraße♥385;12;Hauptstraße;385;55743;Idar-Oberstein;;
Kleeblatt Apotheke im Kaufland ;Aachener Straße 387;AachenerStraße387;2;Aachener Straße♥387;16;Aachener Straße;387;41069;Mönchengladbach;;
Regatta Apotheke Wedau;Wedauer Straße 389;WedauerStraße389;2;Wedauer Straße♥389;15;Wedauer Straße;389;47279;Duisburg;;
Goethe Apotheke im Helios-Haus;Venloer Straße 389;VenloerStraße389;2;Venloer Straße♥389;15;Venloer Straße;389;50825;Köln;;
Luther Apotheke ;Hauptstraße 38a;Hauptstraße38a;1;Hauptstraße♥38a;12;Hauptstraße;38a;31515;Wunstorf;;
St.Heinrich Apotheke JULIA WEISHÄUPL-PAJAZITI E.K;Waldfriedhofstraße 38a;Waldfriedhofstraße38a;1;Waldfriedhofstraße♥38a;19;Waldfriedhofstraße;38a;81377;München;;
Apotheke am Borgwallsee ;Hauptstraße 38b;Hauptstraße38b;1;Hauptstraße♥38b;12;Hauptstraße;38b;18442;Steinhagen;;
AVIE Dever-Park-Apotheke ;Dever-Weg 39;Dever-Weg39;1;Dever-Weg♥39;10;Dever-Weg;39;26871;Papenburg;;
Kranich-Apotheke ;Amtsdamm 39;Amtsdamm39;1;Amtsdamm♥39;9;Amtsdamm;39;27628;Hagen;;
Apotheke in Remels Remels;Ostertorstraße 39;Ostertorstraße39;1;Ostertorstraße♥39;15;Ostertorstraße;39;26670;Uplengen;;
Sonnen-Apotheke ;Tecklenburger Straße 39;TecklenburgerStraße39;2;Tecklenburger Straße♥39;21;Tecklenburger Straße;39;49205;Hasbergen;;
Wesuweer Apotheke ;Wesuweer Hauptstraße 39;WesuweerHauptstraße39;2;Wesuweer Hauptstraße♥39;21;Wesuweer Hauptstraße;39;49733;Haren (Ems);;
Rehm Apotheke ;Rehmstraße 39;Rehmstraße39;1;Rehmstraße♥39;11;Rehmstraße;39;49080;Osnabrück;;
Glückauf Apotheke Kirchhellen;Hauptstraße 39;Hauptstraße39;1;Hauptstraße♥39;12;Hauptstraße;39;46244;Bottrop;;
Montan Apotheke Hamborn;Kaiser-Friedrich-Straße 39;Kaiser-Friedrich-Straße39;1;Kaiser-Friedrich-Straße♥39;24;Kaiser-Friedrich-Straße;39;47169;Duisburg;;
Apotheke am EKO Ewald & Schwier OHG;Virchowstraße 39;Virchowstraße39;1;Virchowstraße♥39;14;Virchowstraße;39;46047;Oberhausen ;;
Helferich Apotheke ;Prinzeß-Luise-Straße 39;Prinzeß-Luise-Straße39;1;Prinzeß-Luise-Straße♥39;21;Prinzeß-Luise-Straße;39;45479;Mülheim an der Ruhr;;
Apotheke am Berliner Platz ;Erfurterstraße 39;Erfurterstraße39;1;Erfurterstraße♥39;15;Erfurterstraße;39;40880;Ratingen;;
Linden Apotheke Karl-Alfred Scholz;Siebenmorgen 39;Siebenmorgen39;1;Siebenmorgen♥39;13;Siebenmorgen;39;51427;Bergisch Gladbach;;
Bären Apotheke ;Knechtstedener Straße 39;KnechtstedenerStraße39;2;Knechtstedener Straße♥39;22;Knechtstedener Straße;39;41540;Dormagen;;
Glocken Apotheke ;Langenfelder Straße 39;LangenfelderStraße39;2;Langenfelder Straße♥39;20;Langenfelder Straße;39;51371;Leverkusen;;
Venusberg Apotheke Venusberg;Sertürnerstraße 39;Sertürnerstraße39;1;Sertürnerstraße♥39;16;Sertürnerstraße;39;53127;Bonn;;
Christophorus Apotheke ;Hauptstraße 39;Hauptstraße39;1;Hauptstraße♥39;12;Hauptstraße;39;53340;Meckenheim;;
Sonnen Apotheke Waldniel;Dülkener Straße 39;DülkenerStraße39;2;Dülkener Straße♥39;16;Dülkener Straße;39;41366;Schwalmtal;;
